,make,model,modelTypeName,color,driveType,price,totalOwners,kilometers,seats,power,batteryCapacity,electricRange,isSuv,metallicColor,airconditioning,parking_sensors,satellite_navigator,cruise_control_adaptive,parking_camera_simple_camera,seat_heaters,driving_assistant,alloy_wheels,electric_mirrors,lane_departure_warning_system,electrically_operated_tailgate,leather_upholstery,emergency_brake_assist,collision_avoidance_system,cruise_control_traditional,parking_assistant,tow_bar,electric_seats_with_memory,heated_steering_wheel,sunroof,sun_hatch_with_panorama,adaptive_headlights,sport_seats,fuel_battery_powered_heater,parking_camera_360-degree_camera,battery_preheating,electric_seats_without_memory,air_suspension,curve_lights,head_up_display,"sport_base,"
1,kia,niro,"EX 64,8 kWh 204 hv - Kom och provköra! Tule koeajamaan!",other,fwd,48985.0,1,,5,150.0,68.0,,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,mg,mg4,"Standard/ Akku 51 kWh / Range 350 km / Adapt. vakkari / LED-ajovalot Rahoitusetu 3,99% *** MG Rahoitusetu 3.99% ",gray,rwd,28700.0,1,2000.0,5,125.0,51.0,350.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,mercedes-benz,eqe,350 4MATIC SUV - Burmester / 360° kamera / Premium-paketti / Ajoavustinpaketti Plus / Koukku / AMG Line / Muistipaketti ,other,4wd,122500.0,1,,5,,89.0,536.0,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4,skoda,enyaq,80x 4x4 iV / UUSI AJAMATON / JUURI VALMISTUNUT NOPEAAN TOIMITUKSEEN,blue,4wd,59900.0,1,,5,,82.0,507.0,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,cupra,born,e-Boost 170 kW 58 kWh IMPULSE Kampanjahinta voimassa 30.9.2023 asti,gray,rwd,43120.0,1,,5,170.0,62.0,404.0,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,mg,mg4,"Standard/ Akku 51 kWh / Range 350 km / Adapt. vakkari / LED-ajovalot Rahoitusetu  3,99% *** MG Rahoitusetu 3.99% ",gray,rwd,28700.0,1,1000.0,5,125.0,51.0,350.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,volkswagen,id. buzz,"PRO Business 150 kW, akku 77 kWh | Heti toimitukseen!",white,rwd,65840.0,1,,5,150.0,82.0,424.0,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
8,audi,q4 e-tron,"45 e-tron quattro *** Korko alk. 1,95% !!! *",blue,4wd,65600.0,1,,5,195.0,82.0,,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,volkswagen,id. buzz,"Pro 150kW 77 kWh Business, WLTP 400km, Open&Close Plus-paketti, Avustinpaketti Plus, Comfort-paketti - Korkotarjous 3,99",white,rwd,69490.0,1,7000.0,5,150.0,77.0,400.0,False,False,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10,kia,ev6,GT-Line AWD 77kWh 325hv Premium Kattoluukku - KIINTEÄ 1% KORKO + KULUT - Heti saatavilla!,black,4wd,71247.0,1,1.0,5,5.0,77.5,506.0,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11,kia,ev6,"RWD 77kWh 229hv Comfort - Tähän autoon talvipaketti 0 € ja korkotarjous 3,99% (+kulut)",blue,rwd,60660.0,1,,5,,77.5,,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,mercedes-benz,eqe,350 4MATIC SUV - Uusi auto heti toimitukseen! Kysy lisää MB-myynti 020 7788 350,other,4wd,114220.0,1,,5,,89.0,,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
13,opel,mokka-e,Innovation Plus 136 automaatti,other,fwd,40870.0,1,,5,,50.0,,True,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,volkswagen,id4,"GTX Dual Motor AWD,  akku 77 kWh - RAHOITUSKORKO 4,99% - Vetokoukku / Matrix LED / ACC / 21"" Vanteet",white,4wd,49870.0,1,10000.0,5,220.0,77.0,,True,False,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
15,audi,q4 e-tron,50 e-tron quattro Sportback Limited Plus,black,4wd,70900.0,1,3000.0,5,220.0,82.0,495.0,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
16,audi,e-tron gt,60 quattro,gray,4wd,115380.0,1,,5,350.0,93.4,,False,False,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
17,volkswagen,id3,"Pro  Business Plus 150 kW, akku 58 kWh",red,rwd,44585.0,1,,5,150.0,58.0,424.0,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,volkswagen,id3,"Pro  Business Plus 150 kW, akku 58 kWh",blue,rwd,41900.0,1,,5,150.0,58.0,424.0,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,mg,marvel r,Luxury / Akkukoko 70 kWh /Toimintamatka 402 km / Ilmalämpöpumppu / 360°kamera / MG Rahoitusetu 3.99% *** MG Rahoitusetu ,black,rwd,43900.0,1,1000.0,5,132.0,70.0,402.0,True,False,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20,audi,q4 e-tron,45 e-tron quattro,white,4wd,71170.0,1,,5,195.0,82.0,500.0,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21,skoda,enyaq,"80 iV - Juuri saapunut, Suomi-auto, Pikalataus, Peruutuskamera, Digimittaristo - Ilmainen kotiintoimitus!",black,rwd,46800.0,1,43000.0,5,5.0,82.0,,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,kia,niro,"EX 64,8 kWh 204 hv - RAHOITUSKORKO 4,99% - Vaihtoehto uudelle! / 2x renkaat / ACC / LED / Navigointi",black,fwd,39870.0,1,19000.0,5,5.0,68.0,,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,polestar,2,"Long Range Single Motor, 170kW, 78kWh - ** Vähän ajettu / Pilot Lite / Plus Paketti **",brown,fwd,58900.0,1,5000.0,5,170.0,75.0,,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24,polestar,2,Long Range Dual Motor 300kW 78kWh PILOT LITE PLUS,gray,4wd,57900.0,1,15000.0,5,300.0,75.0,,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25,kia,niro,"Business Luxury 64,8 kWh 204 hv / Nahkasis. / Ilmastoidut penkit / Kamera / Navi / LED-valot /",white,fwd,45850.0,1,16000.0,5,5.0,68.0,,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
26,ford,mustang mach-e,98kWh 351hv AWD Premium 5-ovinen,other,4wd,70390.0,1,,5,,98.0,,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,audi,q4 e-tron,45 e-tron quattro Sportback Limited Plus,gray,4wd,68880.0,1,,5,195.0,82.0,495.0,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,volkswagen,id3,"Pro  Business Plus 150 kW, akku 58 kWh",blue,rwd,44540.0,1,,5,150.0,58.0,424.0,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,volkswagen,id3,"Pro  Business Max 150 kW, akku 58 kWh",red,rwd,53010.0,1,,5,150.0,58.0,421.0,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,volkswagen,id5,"GTX 4MOTION Business Plus Edition, akku 77 kWh",black,4wd,61000.0,1,,5,220.0,77.0,507.0,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,audi,q4 e-tron,50 e-tron quattro Sportback Limited Plus,gray,4wd,70890.0,1,,5,220.0,82.0,495.0,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,volkswagen,id5,"Pro Performance Business Edition 150 kW, akku 77 kWh",black,rwd,50990.0,1,,5,150.0,82.0,530.0,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,volkswagen,id5,"Pro Performance Business Edition 150 kW, akku 77 kWh",gray,rwd,50290.0,1,,5,150.0,82.0,530.0,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,volkswagen,id5,"Pro Performance Business Edition 150 kW, akku 77 kWh",white,rwd,50990.0,1,,5,150.0,82.0,530.0,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,volkswagen,id3,"Pro  Business Plus 150 kW, akku 58 kWh",gray,rwd,44235.0,1,,5,150.0,58.0,424.0,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,audi,q4 e-tron,45 e-tron quattro Sportback Limited Plus,blue,4wd,70400.0,1,,5,195.0,82.0,495.0,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37,skoda,enyaq,80x 4x4 SportLine iV  *Toimitus 12/2023*,red,4wd,62440.0,1,,5,195.0,82.0,499.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
38,skoda,enyaq,Coupe 80x 4x4 Style iV *Toimitus 11/2023* *** Erä esittelyautoja erikoishintaan!,orange,4wd,66790.0,1,,5,195.0,82.0,507.0,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
39,kia,niro,"Business Premium 64,8 kWh 204 hv",other,fwd,50319.0,1,5000.0,5,150.0,68.0,,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
40,subaru,solterra,Limited  Syksy23 *Varastosta*,other,4wd,46590.0,1,,5,,71.0,470.0,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,mercedes-benz,eqb,,white,4wd,65800.0,1,3000.0,5,168.0,0.0,,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,porsche,taycan,Taycan 4S,red,4wd,149937.0,1,,5,,79.2,,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
43,polestar,2,"Long Range Dual Motor, 300kW, 78kWh | Rahoitus 4,99 % + kulut | Pilot Lite & Plus paketit",beige,4wd,62800.0,1,7000.0,5,300.0,75.0,,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
44,bmw,i7,xDrive60 Individual M* - Täysvarustelu // Erikoisväri- & Nahat / Hieronta / B&W / Executive Lounge,gray,4wd,209800.0,1,50.0,5,400.0,101.7,625.0,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False
45,volkswagen,id3,"Pro  Business Plus 150 kW, akku 58 kWh",gray,rwd,44540.0,1,,5,150.0,58.0,424.0,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,mg,mg4,Standard // Akku 51 kWh / Range 350 km / Adapt. vakkari / LED-ajovalot // *** MG Rahoitusetu 3.99% ,gray,rwd,28700.0,1,,5,125.0,51.0,350.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,mg,marvel r,"Marvel R Luxury // Akkukoko 70 kWh / Toimintamatka 402 km // 360°kamera / MG Rahoitus 3,99% *** MG Rahoitusetu 3.99% ",gray,rwd,43900.0,1,10.0,5,132.0,70.0,402.0,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False
48,mg,mg4,Standard // Akku 51 kWh / Range 350 km / Adapt. vakkari / LED-ajovalot // *** MG Rahoitusetu 3.99% ,white,rwd,27900.0,1,1000.0,5,125.0,51.0,350.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,hyundai,ioniq 5,77 kWh 325 hv AWD Premium #HDA2 #Design Pack Metallic #Parking Assist Pack  #Premium Relaxation pack,green,4wd,66600.0,1,,5,,77.4,481.0,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50,mg,mg4,Standard // Akku 51 kWh / Range 350 km / Adapt. vakkari / LED-ajovalot // *** MG Rahoitusetu 3.99% ,white,rwd,27900.0,1,,5,125.0,51.0,350.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,audi,q4 e-tron,"Edition 40 e-tron  Korko alk. 1,95 %",other,rwd,60800.0,1,1000.0,5,150.0,82.0,,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
52,skoda,enyaq,Coupe 80x 4x4 RS iV *Ultra-paketti* Ajamaton Suomi-auto!,green,4wd,67990.0,1,1000.0,5,220.0,82.0,520.0,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,True
